h3,pop,pct65,income,ac_est,ac_src,occupied,ac_homes,ac_covered_homes,ac_coverage,acs_year
8828301057fffff,93.0,34.66,96254.01810610556,59.13,lace,44.76640018423303,26.470953753072447,44.76640018423303,1.0,2024
8828301059fffff,43.0,11.98,165875.0,60.9,lace,13.795544817590313,8.4014867939125,13.795544817590313,1.0,2024
882830105bfffff,43.0,11.98,165875.0,60.9,lace,13.793596171931407,8.400300068706226,13.793596171931407,1.0,2024
882830105dfffff,43.0,11.98,165875.0,60.9,lace,13.796575908890803,8.4021147285145,13.796575908890803,1.0,2024
8828301061fffff,66.0,18.62,109737.0,63.5,lace,27.00631838840258,17.149012176635637,27.00631838840258,1.0,2024
8828301063fffff,64.0,23.88,105190.54844416483,62.24,lace,27.75285820134765,17.27461757304866,27.75285820134765,1.0,2024
8828301065fffff,58.0,18.16,100001.58460221688,61.15,lace,24.266309731926906,14.839255113469877,24.266309731926906,1.0,2024
8828301067fffff,9.0,18.62,109737.0,63.5,lace,3.701439661078053,2.3504141847845634,3.701439661078053,1.0,2024
8828301069fffff,66.0,18.62,109737.0,63.5,lace,27.008116880902705,17.150154219373217,27.008116880902705,1.0,2024
882830106bfffff,66.0,18.62,109737.0,63.5,lace,27.004302673024355,17.147732197370466,27.004302673024355,1.0,2024
882830106dfffff,107.0,17.47,85372.67439423276,57.77,lace,45.73701986334657,26.420567297590907,45.73701986334657,1.0,2024
88283010c1fffff,115.0,5.71,55588.0,52.4,lace,41.09406124913687,21.53328809454772,41.09406124913687,1.0,2024
88283010c3fffff,82.0,5.71,55588.0,52.4,lace,29.43322632190897,15.423010592680297,29.43322632190897,1.0,2024
88283010c5fffff,233.0,19.1,112633.45265524517,57.51,lace,99.40273590872829,57.17072570961579,99.40273590872829,1.0,2024
88283010c7fffff,28.0,5.71,55588.0,52.4,lace,10.080994865118772,5.282441309322236,10.080994865118772,1.0,2024
88283010c9fffff,119.0,7.84,59924.74810348899,53.3,lace,43.808255610206146,23.348584228770335,43.808255610206146,1.0,2024
88283010cbfffff,114.0,5.71,55588.0,52.4,lace,41.0909915049235,21.531679548579913,41.0909915049235,1.0,2024
88283010cdfffff,269.0,23.11,77844.70072096163,58.04,lace,116.3261585825729,67.51855548335355,116.3261585825729,1.0,2024
88283010d1fffff,0.0,5.71,55588.0,52.4,lace,0.01328969048574416,0.00696379781452994,0.01328969048574416,1.0,2024
88283010d9fffff,59.0,5.71,55588.0,52.4,lace,21.28868147875755,11.155269094868956,21.28868147875755,1.0,2024
88283010dbfffff,0.0,5.71,55588.0,52.4,lace,0.0339342744382885,0.017781559805663174,0.0339342744382885,1.0,2024
88283010ddfffff,93.0,5.71,55588.0,52.4,lace,33.50165021041403,17.55486471025695,33.50165021041403,1.0,2024
88283010e9fffff,248.0,22.74,156447.0,59.0,lace,112.2191139840404,66.20927725058384,112.2191139840404,1.0,2024
88283010edfffff,1.0,22.74,156447.0,59.0,lace,0.42572753100717425,0.2511792432942328,0.42572753100717425,1.0,2024
882830110dfffff,4.0,12.64,84344.99999999999,77.2,lace,1.0314847571357522,0.7963062325088006,1.0314847571357522,1.0,2024
8828301141fffff,87.0,12.64,84345.0,77.2,lace,23.933578776331068,18.476722815327584,23.933578776331068,1.0,2024
8828301143fffff,49.0,12.64,84345.0,77.2,lace,13.488820278783317,10.41336925522072,13.488820278783317,1.0,2024
8828301145fffff,87.0,12.64,84345.0,77.2,lace,23.93536242828665,18.478099794637295,23.93536242828665,1.0,2024
8828301147fffff,74.0,12.64,84345.0,77.2,lace,20.35910121034517,15.717226134386472,20.35910121034517,1.0,2024
8828301149fffff,224.0,12.66,86066.8629796531,58.43,lace,84.33460365255173,49.275319544732724,84.33460365255173,1.0,2024
882830114bfffff,87.0,12.64,84345.0,77.2,lace,23.931794678583376,18.475345491866367,23.931794678583376,1.0,2024
882830114dfffff,87.0,12.64,84345.0,77.2,lace,23.9369586484133,18.479332076575066,23.9369586484133,1.0,2024
8828301159fffff,145.0,16.19,58214.00000000001,51.9,lace,64.9586497651696,33.71353922812302,64.9586497651696,1.0,2024
882830115dfffff,90.0,15.46,63594.96081587519,55.4,lace,37.10075924991166,20.55207123526599,37.10075924991166,1.0,2024
8828301161fffff,25.0,17.09,111177.94850101278,86.71,lace,7.8757150512892835,6.828886467883474,7.8757150512892835,1.0,2024
8828301163fffff,10.0,13.97,92397.24546273677,80.29,lace,2.837116148302627,2.2779722801202102,2.837116148302627,1.0,2024
