h3,canopy_pct,row_canopy_pct,canopy_m2,row_m2,assessed_m2,coverage_frac,canopy_source,canopy_year,canopy_quality
8828308a63fffff,90.42175687051649,46.83232436998451,161634.0,5438.0,178755.12,0.23288421850291494,usfs-2022,2022,partial
8828308a65fffff,92.2589191016752,0.0,707905.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308a67fffff,89.43904630461564,0.0,686172.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308aa1fffff,47.68016853768202,0.4439959636730575,70396.0,1776.0,147641.76,0.19256101319699537,usfs-2022,2022,partial
8828308aa3fffff,67.29379187716187,42.22591976335737,515592.0,18000.0,,,chm-legacy,2009-2020,coverage-unknown
8828308aa5fffff,42.53025724457256,38.80930752567955,49502.0,6305.0,116391.96,0.15179268737627158,usfs-2022,2022,partial
8828308aa7fffff,42.86018498801003,24.207920792079207,328410.0,8819.0,,,chm-legacy,2009-2020,coverage-unknown
8828308aadfffff,62.55470180286253,7.050538005458481,264711.0,21333.0,423167.04,0.5518370868656668,usfs-2022,2022,partial
8828308ab1fffff,43.7388173749018,34.91649356507599,296840.0,84145.0,678664.44,0.8854536746629418,usfs-2022,2022,partial
8828308ab3fffff,39.981727517614004,29.076596276396348,305474.0,106255.0,764034.12,0.9969736659605938,usfs-2022,2022,full
8828308ab5fffff,44.68711656441718,52.27424749163879,342336.0,16439.0,,,chm-legacy,2009-2020,coverage-unknown
8828308ab7fffff,50.82069449376792,45.69467152765789,84489.0,19251.0,166249.44,0.21692009167265922,usfs-2022,2022,partial
8828308abdfffff,30.527293264573117,25.761840525985956,103910.0,25161.0,340382.88,0.4440361214390334,usfs-2022,2022,partial
8828308ae5fffff,50.284090189612954,30.652227150281625,285912.0,36700.0,568594.08,0.7413316360141708,usfs-2022,2022,partial
8828308ae7fffff,50.06298108363153,33.510004146796604,343392.0,36942.0,685920.24,0.8944248974596656,usfs-2022,2022,partial
8828308b01fffff,33.321111310122745,11.947315656652954,255838.0,64187.0,767794.32,0.999998565866312,usfs-2022,2022,full
8828308b03fffff,27.05151579950405,8.174936994497015,207672.0,76470.0,767689.92,1.0,usfs-2022,2022,full
8828308b05fffff,36.92653119973145,9.483747443160755,283541.0,74715.0,767850.84,1.0,usfs-2022,2022,full
8828308b07fffff,32.41293096091283,11.006967964167757,248848.0,61013.0,767742.48,0.9999973546138248,usfs-2022,2022,full
8828308b09fffff,23.299071831006383,8.65854785026177,178901.0,110355.0,767847.24,1.0,usfs-2022,2022,full
8828308b0bfffff,21.23684124148344,9.7718953645236,163044.0,73920.0,767739.6,0.9999988999755951,usfs-2022,2022,full
8828308b0dfffff,19.947146278791426,12.59033242331781,153174.0,31352.0,767900.52,0.9999990534073827,usfs-2022,2022,full
8828308b11fffff,42.677474550005066,27.54252737473096,327562.0,66534.0,767528.64,0.9999999479817502,usfs-2022,2022,full
8828308b13fffff,45.829388955240965,34.30310326377742,351705.0,49508.0,767421.36,0.999998182157636,usfs-2022,2022,full
8828308b15fffff,24.989564641534884,10.693213216670504,191816.0,44681.0,767582.64,0.9999986395028052,usfs-2022,2022,full
8828308b17fffff,34.406782364127096,21.307326402915063,264064.0,34364.0,767477.52,0.9999996699603824,usfs-2022,2022,full
8828308b19fffff,50.93504855537676,26.619243077779327,166031.0,15189.0,325965.96,0.42466733831766873,usfs-2022,2022,partial
8828308b1bfffff,39.99031904542022,18.31839108311122,290579.0,24271.0,726622.56,0.9467720223748309,usfs-2022,2022,partial
8828308b1dfffff,30.410375577717176,12.4264328614976,233440.0,83565.0,767633.4,0.9999984674632091,usfs-2022,2022,full
8828308b21fffff,35.51549134922148,27.662372517444982,141508.0,9703.0,398440.44,0.518901126000072,usfs-2022,2022,partial
8828308b23fffff,15.562329641659597,0.0,119480.0,2121.0,767749.32,1.0,usfs-2022,2022,full
8828308b25fffff,42.00109292504383,18.913369754457584,183173.0,24312.0,436114.08,0.5679241204241294,usfs-2022,2022,partial
8828308b27fffff,38.56180466470116,33.11304025074233,296078.0,46710.0,767802.24,0.9999987007701463,usfs-2022,2022,full
8828308b29fffff,43.32449785942127,24.227116012512273,332691.0,47788.0,767904.48,0.9999990168531475,usfs-2022,2022,full
8828308b2bfffff,25.599255054335362,6.14970319590365,196551.0,52192.0,767798.28,0.9999985300815137,usfs-2022,2022,full
8828308b2dfffff,23.11737602026833,0.0,167921.0,0.0,726382.44,0.945859643380365,usfs-2022,2022,partial
8828308b31fffff,22.70168864334005,15.378436824219957,174255.0,49306.0,767586.6,0.999998605238832,usfs-2022,2022,full
8828308b33fffff,22.93490752337128,6.87992428118285,176021.0,52420.0,767480.4,0.9999982292572274,usfs-2022,2022,full
8828308b35fffff,11.179648264183134,8.65996306176893,85820.0,22433.0,767642.04,0.9999993361197936,usfs-2022,2022,full
8828308b37fffff,30.036335903784668,11.996022270911762,230540.0,57983.0,767538.36,1.0,usfs-2022,2022,full
8828308b39fffff,45.37937373671055,27.363606182448635,348350.0,28355.0,767638.8,1.0,usfs-2022,2022,full
8828308b3bfffff,49.2467056122437,23.070570473695756,377985.0,21462.0,767532.6,0.9999998108866883,usfs-2022,2022,full
8828308b3dfffff,13.287164844296239,7.084512391477617,102005.0,62532.0,767692.44,0.9999985491467374,usfs-2022,2022,full
8828308b41fffff,27.62768717262347,7.968075220029519,114365.0,60607.0,413949.96,0.5389953106369532,usfs-2022,2022,partial
8828308b43fffff,27.72031380198216,20.58394908936457,148983.0,39040.0,537449.76,0.6998981501909767,usfs-2022,2022,partial
8828308b45fffff,27.707704386867043,12.612367202397168,180402.0,48505.0,651088.8,0.847707989826209,usfs-2022,2022,partial
8828308b47fffff,23.94300766126367,12.212654744117028,183871.0,61550.0,767951.64,0.9999994069346853,usfs-2022,2022,full
8828308b49fffff,67.80566857458106,51.47124188816784,21238.0,1965.0,31322.16,0.04078121358642577,usfs-2022,2022,partial
8828308b4bfffff,59.12424643707113,0.0,453789.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308b4dfffff,39.13503760505942,11.593909314966744,153043.0,47133.0,391064.4,0.5091264006843584,usfs-2022,2022,partial
8828308b51fffff,56.85095989475211,0.0,149655.0,0.0,263241.36,0.34287995445316743,usfs-2022,2022,partial
8828308b53fffff,38.36008200288081,0.0,59346.0,0.0,154706.76,0.20153809652566368,usfs-2022,2022,partial
8828308b55fffff,32.43032248444968,24.001571423096088,248997.0,28553.0,767791.44,1.0,usfs-2022,2022,full
8828308b57fffff,32.2842856760876,19.2826300034438,195599.0,10969.0,605863.8,0.7892084218520967,usfs-2022,2022,partial
8828308b59fffff,83.10210696920583,79.51349296845306,637690.0,3105.0,,,chm-legacy,2009-2020,coverage-unknown
8828308b5bfffff,88.41090422453034,66.76862180640518,678333.0,10639.0,,,chm-legacy,2009-2020,coverage-unknown
8828308b5dfffff,22.899106190613423,24.316161877642593,39189.0,3158.0,171137.16,0.22288067979576573,usfs-2022,2022,partial
8828308b61fffff,25.479189618000426,31.171485243733848,160776.0,8245.0,631009.08,0.8215601396553304,usfs-2022,2022,partial
8828308b63fffff,44.18565295616082,22.510916242647326,339326.0,7730.0,767954.16,0.9999973916408801,usfs-2022,2022,full
8828308b65fffff,24.68062020930314,0.0,5077.0,0.0,20571.12,0.026781239441622744,usfs-2022,2022,partial
8828308b67fffff,50.19150373842175,59.80601183147654,336132.0,4819.0,669699.72,0.8719923169772029,usfs-2022,2022,partial
8828308b69fffff,41.13681909273092,22.128867998433215,203220.0,28628.0,494010.0,0.6431477142965629,usfs-2022,2022,partial
8828308b6bfffff,15.764933637392744,10.42998589168372,121076.0,25370.0,768007.8,1.0,usfs-2022,2022,full
8828308b6dfffff,82.27213359455173,0.0,12699.0,0.0,15435.36,0.020093737309857803,usfs-2022,2022,partial
8828308c01fffff,5.384947252386381,6.288344511002014,41205.0,162931.0,765179.64,1.0,usfs-2022,2022,full
8828308c03fffff,5.306378655719917,6.457192667048024,40598.0,98901.0,765070.92,0.9999983405043131,usfs-2022,2022,full
8828308c05fffff,5.062355015004815,5.107873913912502,38739.0,145275.0,765234.36,1.0,usfs-2022,2022,full
8828308c07fffff,4.126420411103473,2.0937035700195583,31572.0,167957.0,765127.08,0.9999991311412462,usfs-2022,2022,full
8828308c09fffff,8.326198227357407,11.60149554017669,63715.0,149633.0,765230.4,1.0,usfs-2022,2022,full
8828308c0bfffff,3.901618040143054,2.0383107402988743,29852.0,132133.0,765125.64,1.0,usfs-2022,2022,full
8828308c0dfffff,4.35216615736629,3.3098439493571497,33306.0,177332.0,765285.12,0.9999998415794364,usfs-2022,2022,full
8828308c11fffff,2.0123779268149193,1.312759097190235,15393.0,4628.0,764910.0,0.9999999899629582,usfs-2022,2022,full
8828308c13fffff,0.023629567461238333,0.0,181.0,0.0,764804.52,1.0,usfs-2022,2022,full
8828308c15fffff,12.925136453094865,5.011040099416372,98873.0,123278.0,764966.16,1.0,usfs-2022,2022,full
8828308c17fffff,2.0645220200620535,1.8474856007275422,15791.0,20981.0,764858.88,0.9999998075591133,usfs-2022,2022,full
8828308c19fffff,1.0482395373702995,0.0,8019.0,6228.0,764962.56,1.0,usfs-2022,2022,full
8828308c1bfffff,0.06694730196719535,0.0,512.0,0.0,764123.4,0.9990443315410691,usfs-2022,2022,full
8828308c1dfffff,2.5262702173616374,2.0027425553166633,19326.0,41678.0,765010.8,0.999992433465216,usfs-2022,2022,full
8828308c21fffff,19.969308384870217,10.615416377320246,152813.0,51435.0,765238.32,0.9999994809717445,usfs-2022,2022,full
8828308c23fffff,13.187723697081394,7.424531884775178,100903.0,115833.0,765130.68,0.9999980260960181,usfs-2022,2022,full
8828308c25fffff,22.921568298131163,8.846046727525916,171960.0,53022.0,750209.4,0.9802889716613082,usfs-2022,2022,partial
8828308c27fffff,13.196306407987885,2.3948896140946183,100976.0,116393.0,765186.84,0.9999989792978345,usfs-2022,2022,full
8828308c29fffff,8.47030510353029,8.302150937200238,64822.0,114599.0,765289.08,0.999999102777823,usfs-2022,2022,full
8828308c2bfffff,8.755985633538554,2.8487961354132856,66999.0,109903.0,765182.16,0.9999985703015479,usfs-2022,2022,full
8828308c2dfffff,22.81151618897539,13.822806262531234,141330.0,92994.0,619554.96,0.8095104624739378,usfs-2022,2022,partial
8828308c31fffff,8.049976634337499,3.190700869533778,61580.0,96394.0,764968.68,0.9999980842700881,usfs-2022,2022,full
8828308c33fffff,2.1052155287425998,0.7394168769273899,11390.0,20394.0,541022.04,0.7073445194531475,usfs-2022,2022,partial
8828308c35fffff,6.531176164162199,3.8642214267064565,49965.0,160388.0,765024.84,0.9999989599083936,usfs-2022,2022,full
8828308c37fffff,3.502429443222218,2.4066899978458096,26461.0,99487.0,755506.44,0.9876946281360349,usfs-2022,2022,partial
8828308c39fffff,6.044476778111154,2.6373915114092634,46242.0,85374.0,765023.04,1.0,usfs-2022,2022,full
8828308c3bfffff,6.712105566845731,3.5952274722586033,51342.0,48228.0,764912.88,0.9999977392232022,usfs-2022,2022,full
8828308c3dfffff,11.545740463992232,3.178820328509261,88334.0,141689.0,765074.88,0.9999976033960903,usfs-2022,2022,full
8828308c41fffff,4.181169099939795,2.2096524124099144,32002.0,152359.0,765388.8,1.0,usfs-2022,2022,full
8828308c43fffff,4.578548233756691,4.005799390111086,35039.0,152309.0,765281.88,1.0,usfs-2022,2022,full
8828308c45fffff,4.643429920563627,4.153440285847529,35543.0,153157.0,765442.8,1.0,usfs-2022,2022,full
8828308c47fffff,4.031212604706821,3.8007480597572885,30852.0,174163.0,765336.96,1.0,usfs-2022,2022,full
8828308c49fffff,3.8157255042389835,4.135673471773663,26814.0,70847.0,702720.36,0.9180632237414408,usfs-2022,2022,partial
8828308c4bfffff,2.635558459976919,1.1236428619596737,17060.0,42228.0,647289.0,0.845763022237627,usfs-2022,2022,partial
8828308c4dfffff,8.930365292508663,6.406276853576326,68359.0,96065.0,765466.56,0.9999648106835556,usfs-2022,2022,full
8828308c51fffff,2.9038327713027017,2.6512090871830907,22218.0,29927.0,765118.44,1.0,usfs-2022,2022,full
8828308c53fffff,0.8179174797920595,0.0,6257.0,3640.0,765011.16,0.9999991260358555,usfs-2022,2022,full
8828308c55fffff,5.77989265443158,4.380783998227164,44226.0,142908.0,765169.92,0.999994606441761,usfs-2022,2022,full
8828308c57fffff,0.9959561338870709,0.027989643831782242,7620.0,15430.0,765069.84,1.0,usfs-2022,2022,full
8828308c59fffff,13.835327066747002,16.467594689657478,104570.0,98919.0,755818.2,0.9877791643849815,usfs-2022,2022,partial
8828308c5bfffff,9.116725195290169,12.106065272151548,69749.0,80142.0,765061.56,0.9999985504650434,usfs-2022,2022,full
8828308c5dfffff,3.96061015079607,5.60405403171139,29472.0,41107.0,744130.8,0.9724341099511835,usfs-2022,2022,partial
8828308c61fffff,6.755129722194527,4.375421155343969,51707.0,157348.0,765444.96,0.9999970213237694,usfs-2022,2022,full
8828308c63fffff,7.903865900702134,6.591486689270224,60492.0,171878.0,765340.92,1.0,usfs-2022,2022,full
8828308c65fffff,13.778734010534235,8.00397378217279,105477.0,145016.0,765504.0,1.0,usfs-2022,2022,full
8828308c67fffff,8.564703978838228,6.462874458137743,65554.0,142465.0,765395.28,0.9999987306950527,usfs-2022,2022,full
8828308c69fffff,5.3532319497135745,2.7983115519374526,40979.0,134628.0,765496.44,0.9999977246554291,usfs-2022,2022,full
8828308c6bfffff,7.654752313047748,5.906706885920325,58589.0,142280.0,765392.76,1.0,usfs-2022,2022,full
8828308c6dfffff,8.931093134048455,6.133719461889449,68372.0,120420.0,765553.32,0.9999995260354726,usfs-2022,2022,full
8828308c81fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308c83fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308c85fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308c87fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308c89fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308c8bfffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308c8dfffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308c95fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308c9dfffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308ca1fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308ca3fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308ca5fffff,0.0966961381690655,0.0,739.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308ca7fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308ca9fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308cabfffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308cadfffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308cb1fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308cb5fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308cb7fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308cb9fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308cbbfffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308cbdfffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308cc1fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308cc3fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308cc5fffff,0.00294348959890355,0.0,12.0,0.0,391372.2,0.5118005187651982,usfs-2022,2022,partial
8828308cc7fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308cc9fffff,34.0933659222995,18.495668154371224,133976.0,11176.0,392967.36,0.5138897192874871,usfs-2022,2022,partial
8828308ccbfffff,11.362119869561942,21.68908015061861,45608.0,7861.0,401404.32,0.5249960962248184,usfs-2022,2022,partial
8828308ccdfffff,0.0,0.0,0.0,0.0,184271.76,0.2409575784575739,usfs-2022,2022,partial
8828308cd5fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308cd7fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308cddfffff,20.002719212205378,5.958033389493031,7415.0,4421.0,37069.56,0.04848998714381929,usfs-2022,2022,partial
8828308ce1fffff,0.0,0.0,0.0,0.0,112978.08,0.1477414392674505,usfs-2022,2022,partial
8828308ce3fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308ce5fffff,1.6617868887250884,0.0,2622.0,3122.0,157753.08,0.20627872018594412,usfs-2022,2022,partial
8828308ce7fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308ce9fffff,0.5074192226644814,0.0,2996.0,0.0,590423.04,0.7720446991054858,usfs-2022,2022,partial
8828308cebfffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308cedfffff,0.8036340255613842,0.7942410880306009,5476.0,13445.0,681399.72,0.8909421972127273,usfs-2022,2022,partial
8828308d01fffff,26.924574456379137,14.56009019165727,206126.0,68207.0,765566.64,1.0,usfs-2022,2022,full
8828308d03fffff,18.230349536489435,6.06307656397471,139546.0,99967.0,765458.28,0.9999976096253484,usfs-2022,2022,full
8828308d05fffff,40.07241180688618,3.5934770954744324,306803.0,60209.0,765621.0,0.9999989891356259,usfs-2022,2022,full
8828308d07fffff,24.46364404615617,4.107211073908452,187273.0,61449.0,765515.88,1.0,usfs-2022,2022,full
8828308d09fffff,23.09150643991104,16.686256231508125,23810.0,7400.0,103110.12,0.13467572307571868,usfs-2022,2022,partial
8828308d0bfffff,36.96054401332724,17.136326209583267,175397.0,24274.0,474553.08,0.6199165012456294,usfs-2022,2022,partial
8828308d0dfffff,27.2551049672625,7.883176396438235,197406.0,69978.0,724288.68,0.9459504343302131,usfs-2022,2022,partial
8828308d11fffff,25.91421981730421,10.213895496371208,198321.0,69166.0,765298.44,1.0,usfs-2022,2022,full
8828308d13fffff,19.983787595864193,6.73521056716373,152914.0,89118.0,765191.88,1.0,usfs-2022,2022,full
8828308d15fffff,15.814730147978814,6.16971777980978,121038.0,108607.0,765352.8,0.9999989062744608,usfs-2022,2022,full
8828308d17fffff,19.138460438362635,10.269969183581939,146456.0,89310.0,765245.88,0.9999983578334583,usfs-2022,2022,full
8828308d19fffff,28.327829234419937,10.26518391787853,186516.0,61178.0,658418.4,0.8602846088375877,usfs-2022,2022,partial
8828308d1bfffff,19.757055536816377,6.532404635086723,151189.0,32029.0,765241.56,0.9999981107367284,usfs-2022,2022,full
8828308d1dfffff,28.202853416512525,8.84888224241727,204739.0,85577.0,725950.8,0.9484533816803334,usfs-2022,2022,partial
8828308d21fffff,63.1082425680673,12.730108406627123,256187.0,12288.0,405948.24,0.5302176451191304,usfs-2022,2022,partial
8828308d23fffff,28.386847682910254,6.50306846449006,217306.0,84299.0,765518.04,0.9999984342672806,usfs-2022,2022,full
8828308d25fffff,36.44780947469586,0.0,11195.0,0.0,30715.92,0.04011583077742733,usfs-2022,2022,partial
8828308d27fffff,15.352450448943436,6.144876418099023,105067.0,51345.0,684366.84,0.8939260344575942,usfs-2022,2022,partial
8828308d29fffff,45.40254556031413,1.7473742912910124,325927.0,19028.0,717861.6,0.9375515387059762,usfs-2022,2022,partial
8828308d2bfffff,58.993385605203486,2.8599404349067767,451634.0,17143.0,765566.64,0.9999949193244957,usfs-2022,2022,full
8828308d2dfffff,11.306793390410261,1.2583936974567758,18005.0,13446.0,159237.72,0.2079548778715762,usfs-2022,2022,partial
8828308d31fffff,41.48004389482364,8.989610125896846,317470.0,77448.0,765356.76,0.9999988881661213,usfs-2022,2022,full
8828308d33fffff,24.03573980675515,4.8594275146262955,183934.0,57782.0,765250.92,0.9999997518143037,usfs-2022,2022,full
8828308d35fffff,19.570197837302416,5.476779324510226,149792.0,89296.0,765410.76,0.9999973622359747,usfs-2022,2022,full
8828308d37fffff,16.31663396600605,3.1102479832685987,124872.0,81721.0,765305.64,0.9999991486327685,usfs-2022,2022,full
8828308d39fffff,36.87778144639445,24.312426945832495,282267.0,90680.0,765411.12,1.0,usfs-2022,2022,full
8828308d3bfffff,34.64083155795753,15.981939654996927,265107.0,74292.0,765302.76,1.0,usfs-2022,2022,full
8828308d3dfffff,64.64997719031741,43.809218093785944,494873.0,37810.0,765464.4,1.0,usfs-2022,2022,full
8828308d41fffff,22.09908192351831,0.0,169130.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d43fffff,27.441072767150672,0.0,209984.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d45fffff,76.07101183530588,45.45910687405921,13143.0,391.0,17277.12,0.022559979082198596,usfs-2022,2022,partial
8828308d47fffff,55.52546117603215,22.869502523431866,30037.0,1926.0,54096.48,0.07064748048805307,usfs-2022,2022,partial
8828308d49fffff,45.39387824992364,0.0,347435.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d4bfffff,18.75772258395924,0.0,143547.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d4dfffff,21.93105043961129,0.0,167867.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d51fffff,30.633312193609015,0.0,234362.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d53fffff,17.848469259573857,3.0116251853007725,5371.0,4475.0,30091.32,0.039314470377997575,usfs-2022,2022,partial
8828308d55fffff,18.0839348510087,0.0,138362.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d57fffff,44.61607433974568,29.80485750386073,3941.0,1800.0,8832.96,0.011539474847729273,usfs-2022,2022,partial
8828308d59fffff,22.950174390805998,4.748831775700935,105579.0,82187.0,460035.72,0.6009154645020319,usfs-2022,2022,partial
8828308d5bfffff,23.790059861059568,9.96363108472582,133157.0,84845.0,559716.12,0.7312233143296999,usfs-2022,2022,partial
8828308d5dfffff,37.71439155399147,0.0,288577.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d61fffff,11.608262390285752,0.0,1266.0,0.0,10910.16,0.014246105716065324,usfs-2022,2022,partial
8828308d63fffff,66.18146027738959,13.930136471766621,317110.0,24748.0,479152.8,0.6257479014111765,usfs-2022,2022,partial
8828308d65fffff,39.2082255304486,9.037751333606895,96672.0,6384.0,246561.12,0.32192771414140536,usfs-2022,2022,partial
8828308d67fffff,23.261099285962292,7.74465177689346,110944.0,71942.0,476949.6,0.6228257746067464,usfs-2022,2022,partial
8828308d69fffff,77.17234262125902,15.283842794759824,1346.0,210.0,1744.2,0.002277363254217063,usfs-2022,2022,partial
8828308d6bfffff,35.91973982240377,9.845429350397692,131251.0,28808.0,365399.64,0.4771604704451434,usfs-2022,2022,partial
8828308d6dfffff,32.64774713940818,0.0,249915.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d81fffff,3.1940083612330215,0.0,2651.0,200.0,83011.68,0.10853741652609997,usfs-2022,2022,partial
8828308d83fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d85fffff,8.319938820501045,1.4060347905932766,30393.0,55663.0,365298.84,0.4775921297307923,usfs-2022,2022,partial
8828308d87fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d89fffff,8.026148392930011,2.9178919578280986,61390.0,101139.0,764871.48,0.9999991604675293,usfs-2022,2022,full
8828308d8bfffff,4.340524293204675,3.8985313751668893,18367.0,10365.0,423147.96,0.5533041977790313,usfs-2022,2022,partial
8828308d8dfffff,10.352951696516605,2.550722205909085,79192.0,125447.0,764926.2,0.9999983410584202,usfs-2022,2022,full
8828308d91fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d93fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d95fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d97fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d99fffff,44.764676488007105,0.0,342066.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d9bfffff,8.508875082176687,0.0,65011.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308d9dfffff,8.081378658937483,0.0,61758.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308da1fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308da3fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308da5fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308da7fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308da9fffff,13.483250309092526,8.250543523130693,76910.0,72012.0,570411.72,0.7457030654502198,usfs-2022,2022,partial
8828308dabfffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308dadfffff,14.158678172147576,5.110138393263311,46440.0,33792.0,327996.72,0.4287613574802008,usfs-2022,2022,partial
8828308db1fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308db3fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308db5fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308db7fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308db9fffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308dbbfffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308dbdfffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308dc1fffff,15.054510786397149,7.7290968061129135,115172.0,114809.0,765030.24,1.0,usfs-2022,2022,full
8828308dc3fffff,11.730039382826678,6.186008471764643,89726.0,87544.0,764922.24,0.9999985620045686,usfs-2022,2022,full
8828308dc5fffff,13.364153526912382,7.151421418723906,102247.0,85585.0,765082.8,0.9999967471497956,usfs-2022,2022,full
8828308dc7fffff,15.856024170094216,6.24441513127101,121295.0,63456.0,764978.4,0.9999995826489708,usfs-2022,2022,full
8828308dc9fffff,16.500409838765385,6.689142840462951,126242.0,115081.0,765081.36,1.0,usfs-2022,2022,full
8828308dcbfffff,16.234675355906344,6.973491723782948,124191.0,98896.0,764973.72,0.9999989657862906,usfs-2022,2022,full
8828308dcdfffff,13.343461727749133,7.947012195651733,102096.0,114425.0,765136.08,0.9999994795677281,usfs-2022,2022,full
8828308dd1fffff,5.015943710859497,2.071279951674609,17272.0,26263.0,344336.4,0.4502534375891818,usfs-2022,2022,partial
8828308dd3fffff,7.441832490527105,0.0,56870.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
8828308dd5fffff,15.962144308584323,6.520078272484856,122081.0,68275.0,764816.04,0.9999990987191568,usfs-2022,2022,full
8828308dd7fffff,9.933404213893473,0.8631789784920596,35081.0,7484.0,353157.48,0.46181877830334744,usfs-2022,2022,partial
8828308dd9fffff,3.701216170520399,3.8545673983555857,5714.0,18354.0,154369.8,0.20184007376691465,usfs-2022,2022,partial
8828308ddbfffff,0.0,0.0,0.0,0.0,,,chm-legacy,2009-2020,coverage-unknown
