h3,lidar_pct,lidar_coverage
882830c03dfffff,26.059,1.0
882830c041fffff,43.0703,1.0
882830c043fffff,19.5982,1.0
882830c045fffff,37.3074,1.0
882830c047fffff,35.4022,1.0
882830c049fffff,38.5255,1.0
882830c04bfffff,57.6849,1.0
882830c04dfffff,22.6667,1.0
882830c051fffff,28.047,1.0
882830c053fffff,26.91,1.0
882830c055fffff,27.8622,1.0
882830c057fffff,43.1704,1.0
882830c059fffff,26.9805,1.0
882830c05bfffff,41.867,1.0
882830c05dfffff,52.2767,1.0
882830c061fffff,26.3066,1.0
882830c063fffff,32.1858,1.0
882830c065fffff,8.9305,1.0
882830c067fffff,8.3487,1.0
882830c069fffff,22.7071,1.0
882830c06bfffff,18.8098,1.0
882830c06dfffff,27.2275,1.0
882830c081fffff,35.9963,1.0
882830c083fffff,21.6943,1.0
882830c085fffff,20.9811,1.0
882830c087fffff,24.049,1.0
882830c089fffff,5.7172,1.0
882830c08bfffff,16.5834,1.0
882830c08dfffff,22.5272,1.0
882830c091fffff,2.0961,1.0
882830c093fffff,1.8054,1.0
882830c095fffff,1.732,1.0
882830c097fffff,6.3544,1.0
882830c099fffff,3.6812,1.0
882830c09bfffff,9.6489,1.0
882830c09dfffff,3.5502,1.0
882830c0a1fffff,5.8906,1.0
882830c0a3fffff,1.6057,1.0
882830c0a5fffff,6.5905,1.0
882830c0a7fffff,1.3734,1.0
882830c0a9fffff,27.584,1.0
882830c0abfffff,7.1124,1.0
882830c0adfffff,13.2561,1.0
882830c0b1fffff,1.876,1.0
882830c0b3fffff,1.9673,1.0
882830c0b5fffff,1.3722,1.0
882830c0b7fffff,1.0498,1.0
882830c0b9fffff,1.7479,1.0
882830c0bbfffff,5.964,1.0
882830c0bdfffff,1.9707,1.0
882830c0c1fffff,27.7945,1.0
882830c0c3fffff,24.6283,1.0
882830c0c5fffff,27.5455,1.0
882830c0c7fffff,8.9188,1.0
882830c0c9fffff,25.2852,1.0
882830c0cbfffff,17.2865,1.0
882830c0cdfffff,28.5129,1.0
882830c0d1fffff,8.2013,1.0
882830c0d3fffff,14.173,1.0
882830c0d5fffff,8.9103,1.0
882830c0d7fffff,5.7461,1.0
882830c0d9fffff,12.5615,1.0
882830c0dbfffff,8.7923,1.0
882830c0ddfffff,20.3075,1.0
882830c0e1fffff,9.3621,1.0
882830c0e3fffff,22.1799,1.0
882830c0e5fffff,11.1609,1.0
882830c0e7fffff,17.2485,1.0
882830c0e9fffff,46.5972,1.0
882830c0ebfffff,29.1151,1.0
882830c0edfffff,21.3126,1.0
882830c101fffff,2.7998,1.0
882830c103fffff,1.014,1.0
882830c105fffff,6.2251,1.0
882830c107fffff,2.2116,1.0
882830c109fffff,1.0267,1.0
882830c10bfffff,1.4351,1.0
882830c10dfffff,3.8271,1.0
882830c111fffff,1.8148,1.0
882830c113fffff,0.9925,1.0
882830c115fffff,1.8523,1.0
882830c117fffff,1.4242,1.0
882830c119fffff,1.2698,1.0
882830c11bfffff,0.9917,1.0
882830c11dfffff,1.2693,1.0
882830c121fffff,8.6136,1.0
882830c123fffff,3.59,1.0
882830c125fffff,9.7902,1.0
882830c127fffff,7.8219,1.0
882830c129fffff,7.6229,1.0
882830c12bfffff,6.099,1.0
882830c12dfffff,10.9257,1.0
882830c131fffff,2.3808,1.0
882830c133fffff,3.3085,1.0
882830c135fffff,2.0542,1.0
882830c137fffff,5.4201,1.0
882830c139fffff,1.0,1.0
882830c13bfffff,2.1564,1.0
882830c13dfffff,1.1046,1.0
882830c141fffff,1.2655,1.0
882830c143fffff,1.8615,1.0
882830c145fffff,3.0698,1.0
882830c147fffff,1.105,1.0
882830c149fffff,0.9977,1.0
882830c14bfffff,3.6029,1.0
882830c14dfffff,1.0727,1.0
882830c151fffff,15.7429,1.0
882830c153fffff,16.2098,1.0
882830c155fffff,3.3829,1.0
882830c157fffff,1.0168,1.0
882830c159fffff,3.9388,1.0
882830c15bfffff,2.4512,1.0
882830c15dfffff,4.0934,1.0
882830c161fffff,3.1823,1.0
882830c163fffff,5.9379,1.0
882830c165fffff,9.0008,1.0
882830c167fffff,5.1879,1.0
882830c169fffff,1.0224,1.0
882830c16bfffff,4.3917,1.0
882830c16dfffff,3.8592,1.0
882830c181fffff,7.7425,1.0
882830c183fffff,2.0492,1.0
882830c185fffff,10.9253,1.0
882830c187fffff,9.5586,1.0
882830c189fffff,2.2106,1.0
882830c18bfffff,1.9724,1.0
882830c18dfffff,7.2498,1.0
882830c191fffff,5.1066,1.0
882830c193fffff,7.2394,1.0
882830c195fffff,5.4158,1.0
882830c197fffff,10.6913,1.0
882830c199fffff,2.0401,1.0
882830c19bfffff,4.327,1.0
882830c19dfffff,2.3834,1.0
882830c1a1fffff,11.0038,1.0
882830c1a3fffff,10.0103,1.0
882830c1a5fffff,9.0353,1.0
882830c1a7fffff,10.8369,1.0
882830c1a9fffff,10.3174,1.0
882830c1abfffff,10.6601,1.0
882830c1adfffff,9.9995,1.0
882830c1b1fffff,11.393,1.0
882830c1b3fffff,11.0153,1.0
882830c1b5fffff,12.162,1.0
882830c1b7fffff,10.1889,1.0
882830c1b9fffff,9.8261,1.0
882830c1bbfffff,9.5303,1.0
882830c1bdfffff,13.6166,1.0
882830c1c1fffff,7.1962,1.0
882830c1c3fffff,10.3252,1.0
882830c1c5fffff,1.7742,1.0
882830c1c7fffff,2.8115,1.0
882830c1c9fffff,11.8382,1.0
882830c1cbfffff,23.2467,1.0
882830c1cdfffff,2.6785,1.0
882830c1d1fffff,12.9246,1.0
882830c1d3fffff,16.5587,1.0
882830c1d5fffff,2.4536,1.0
882830c1d7fffff,1.2794,1.0
882830c1d9fffff,10.1062,1.0
882830c1dbfffff,10.6849,1.0
882830c1ddfffff,24.1405,1.0
882830c1e1fffff,5.9592,1.0
882830c1e3fffff,9.7847,1.0
882830c1e5fffff,10.2297,1.0
882830c1e7fffff,9.9606,1.0
882830c1e9fffff,1.1982,1.0
882830c1ebfffff,4.0794,1.0
882830c1edfffff,4.0184,1.0
882830c201fffff,65.8387,1.0
882830c203fffff,51.554,1.0
882830c205fffff,67.1132,1.0
882830c207fffff,74.1201,1.0
882830c209fffff,59.5085,1.0
882830c20bfffff,45.4992,1.0
882830c20dfffff,57.5478,1.0
882830c211fffff,63.7737,1.0
882830c213fffff,50.885,1.0
882830c215fffff,54.1014,1.0
882830c217fffff,23.5031,1.0
882830c219fffff,53.1418,1.0
882830c21bfffff,53.619,1.0
882830c21dfffff,36.8577,1.0
882830c221fffff,57.4252,1.0
882830c223fffff,49.7891,1.0
882830c225fffff,68.564,1.0
882830c227fffff,45.3734,1.0
882830c229fffff,51.4056,1.0
882830c22bfffff,46.9469,1.0
882830c22dfffff,24.3243,1.0
882830c231fffff,28.3254,1.0
882830c233fffff,49.0956,1.0
882830c235fffff,53.0768,1.0
882830c237fffff,25.6683,1.0
882830c239fffff,34.076,1.0
882830c23bfffff,31.3984,1.0
882830c23dfffff,34.0492,1.0
882830c241fffff,31.7353,1.0
882830c243fffff,59.2146,1.0
882830c245fffff,50.877,1.0
882830c247fffff,53.362,1.0
882830c249fffff,24.1058,1.0
882830c24bfffff,20.7664,1.0
882830c24dfffff,43.4558,1.0
882830c251fffff,58.6931,1.0
882830c253fffff,57.8155,1.0
882830c255fffff,62.1065,1.0
882830c257fffff,39.1677,1.0
882830c259fffff,18.2588,1.0
882830c25bfffff,42.0339,1.0
882830c25dfffff,50.5365,1.0
882830c261fffff,67.5865,1.0
882830c263fffff,70.0237,1.0
882830c265fffff,60.0349,1.0
882830c267fffff,40.8972,1.0
882830c269fffff,46.0629,1.0
882830c26bfffff,45.3265,1.0
882830c26dfffff,53.6973,1.0
882830c281fffff,7.8109,1.0
882830c283fffff,19.0347,1.0
882830c285fffff,4.8844,1.0
882830c287fffff,11.4537,1.0
882830c289fffff,16.3475,1.0
882830c28bfffff,37.5126,1.0
882830c28dfffff,10.0521,1.0
882830c291fffff,7.8858,1.0
882830c293fffff,11.6259,1.0
882830c295fffff,18.5957,1.0
882830c297fffff,14.6965,1.0
882830c299fffff,27.8164,1.0
882830c29bfffff,14.6695,1.0
882830c29dfffff,17.3619,1.0
882830c2a1fffff,43.8934,1.0
882830c2a3fffff,52.6402,1.0
882830c2a5fffff,26.7989,1.0
882830c2a7fffff,42.7687,1.0
882830c2a9fffff,2.1244,1.0
882830c2abfffff,15.3538,1.0
882830c2adfffff,25.8498,1.0
882830c2b1fffff,41.4565,1.0
882830c2b3fffff,28.3421,1.0
882830c2b5fffff,42.5796,1.0
882830c2b7fffff,26.9514,1.0
882830c2b9fffff,22.277,1.0
882830c2bbfffff,34.2989,1.0
882830c2bdfffff,29.0118,1.0
882830c2c1fffff,12.3671,1.0
882830c2c3fffff,13.4028,1.0
882830c2c5fffff,20.5078,1.0
882830c2c7fffff,4.0584,1.0
882830c2c9fffff,25.6562,1.0
882830c2cbfffff,15.6033,1.0
882830c2cdfffff,52.2456,1.0
882830c2d1fffff,22.3017,1.0
882830c2d3fffff,26.7632,1.0
882830c2d5fffff,21.1415,1.0
882830c2d7fffff,42.063,1.0
882830c2d9fffff,36.8009,1.0
882830c2dbfffff,25.7763,1.0
882830c2ddfffff,16.6383,1.0
882830c2e1fffff,31.3097,1.0
882830c2e3fffff,1.4229,1.0
882830c2e5fffff,60.4507,1.0
882830c2e7fffff,25.2498,1.0
882830c2e9fffff,20.961,1.0
882830c2ebfffff,19.6341,1.0
882830c2edfffff,40.6477,1.0
882830c301fffff,28.5507,1.0
882830c303fffff,27.5413,1.0
882830c305fffff,25.538,1.0
882830c307fffff,33.5099,1.0
882830c309fffff,7.7919,1.0
882830c30bfffff,21.1963,1.0
882830c30dfffff,12.5742,1.0
882830c311fffff,29.3079,1.0
882830c313fffff,37.7276,1.0
882830c315fffff,33.6336,1.0
882830c317fffff,25.142,1.0
882830c319fffff,50.1012,1.0
882830c31bfffff,18.3942,1.0
882830c31dfffff,31.2361,1.0
882830c321fffff,1.4144,1.0
882830c323fffff,1.1381,1.0
882830c325fffff,0.9963,1.0
882830c327fffff,0.9982,1.0
882830c329fffff,17.3422,1.0
882830c32bfffff,18.2818,1.0
882830c32dfffff,4.096,1.0
882830c331fffff,9.0869,1.0
882830c333fffff,10.9786,1.0
882830c335fffff,5.2776,1.0
882830c337fffff,9.591,1.0
882830c339fffff,33.9826,1.0
882830c33bfffff,31.8845,1.0
882830c33dfffff,6.5811,1.0
882830c341fffff,26.2591,1.0
882830c343fffff,29.1255,1.0
882830c345fffff,13.3594,1.0
882830c347fffff,6.2562,1.0
882830c349fffff,31.8503,1.0
882830c34bfffff,41.4802,1.0
882830c34dfffff,23.6397,1.0
882830c351fffff,66.5567,1.0
882830c353fffff,68.4558,1.0
882830c355fffff,45.5844,1.0
882830c357fffff,41.8812,1.0
882830c359fffff,32.9546,1.0
882830c35bfffff,30.8507,1.0
882830c35dfffff,36.5693,1.0
882830c361fffff,22.7093,1.0
882830c363fffff,33.4923,1.0
882830c365fffff,33.4621,1.0
882830c367fffff,33.2784,1.0
882830c369fffff,4.6267,1.0
882830c36bfffff,10.9002,1.0
882830c36dfffff,16.5007,1.0
882830c401fffff,13.8856,1.0
882830c403fffff,13.1434,1.0
882830c405fffff,13.8891,1.0
882830c407fffff,12.9383,1.0
882830c409fffff,19.5821,1.0
882830c40bfffff,15.0428,1.0
882830c40dfffff,14.0097,1.0
882830c411fffff,14.2028,1.0
882830c413fffff,8.6507,1.0
882830c415fffff,15.5064,1.0
882830c417fffff,12.8683,1.0
882830c419fffff,12.8279,1.0
882830c41bfffff,9.4438,1.0
882830c41dfffff,12.9842,1.0
882830c421fffff,2.3584,1.0
882830c423fffff,1.2811,1.0
882830c425fffff,0.8022,1.0
882830c427fffff,1.1578,1.0
882830c429fffff,13.5013,1.0
882830c42bfffff,13.1028,1.0
882830c42dfffff,5.7022,1.0
882830c431fffff,0.0606,1.0
882830c433fffff,1.6171,1.0
882830c435fffff,0.333,1.0
882830c437fffff,0.0,1.0
882830c439fffff,7.6694,1.0
882830c43bfffff,13.4585,1.0
882830c43dfffff,11.6301,1.0
882830c441fffff,8.4627,1.0
882830c443fffff,11.4709,1.0
882830c445fffff,12.7538,1.0
882830c447fffff,16.1356,1.0
882830c449fffff,11.7716,1.0
882830c44bfffff,15.976,1.0
882830c44dfffff,2.9716,1.0
882830c451fffff,12.3199,1.0
882830c453fffff,13.3258,1.0
882830c455fffff,18.9531,1.0
882830c457fffff,13.6796,1.0
882830c459fffff,16.4591,1.0
882830c45bfffff,12.4896,1.0
882830c45dfffff,15.3625,1.0
882830c461fffff,15.5294,1.0
882830c463fffff,13.1431,1.0
882830c465fffff,13.649,1.0
882830c467fffff,12.7208,1.0
882830c469fffff,12.2831,1.0
882830c46bfffff,14.8167,1.0
882830c46dfffff,14.7393,1.0
882830c481fffff,2.4369,1.0
882830c483fffff,2.0507,1.0
882830c485fffff,1.1224,1.0
882830c487fffff,5.3808,1.0
882830c489fffff,1.9355,1.0
882830c48bfffff,1.9084,1.0
882830c48dfffff,4.4872,1.0
882830c491fffff,0.1248,1.0
882830c493fffff,1.1225,1.0
882830c495fffff,0.0022,1.0
882830c497fffff,0.3706,1.0
882830c499fffff,7.2855,1.0
882830c49bfffff,3.8593,1.0
882830c49dfffff,2.8691,1.0
882830c4a1fffff,0.7981,1.0
882830c4a3fffff,0.0536,1.0
882830c4a5fffff,5.3084,1.0
882830c4a7fffff,1.2368,1.0
882830c4a9fffff,0.5674,1.0
882830c4abfffff,1.0534,1.0
882830c4adfffff,6.5655,1.0
882830c4b1fffff,0.121,1.0
882830c4b3fffff,0.0033,1.0
882830c4b5fffff,0.0843,1.0
882830c4b7fffff,0.0,1.0
882830c4b9fffff,4.9996,1.0
882830c4bbfffff,3.7979,1.0
882830c4bdfffff,0.8896,1.0
882830c4c1fffff,5.0119,1.0
882830c4c3fffff,6.8858,1.0
882830c4c5fffff,5.7215,1.0
882830c4c7fffff,3.1216,1.0
882830c4c9fffff,8.6674,1.0
882830c4cbfffff,11.7453,1.0
882830c4cdfffff,4.7223,1.0
882830c4d1fffff,12.8216,1.0
882830c4d3fffff,10.1507,1.0
882830c4d5fffff,7.6937,1.0
882830c4d7fffff,5.9475,1.0
882830c4d9fffff,12.1061,1.0
882830c4dbfffff,12.1147,1.0
882830c4ddfffff,13.2099,1.0
882830c4e1fffff,11.8818,1.0
882830c4e3fffff,7.2035,1.0
882830c4e5fffff,10.2719,1.0
882830c4e7fffff,8.3549,1.0
882830c4e9fffff,11.471,1.0
882830c4ebfffff,7.1955,1.0
882830c4edfffff,12.2508,1.0
882830c501fffff,0.8561,1.0
882830c503fffff,0.8802,1.0
882830c505fffff,1.1448,1.0
882830c507fffff,1.0881,1.0
882830c509fffff,3.3475,1.0
882830c50bfffff,0.9201,1.0
882830c50dfffff,0.9967,1.0
882830c511fffff,0.0,1.0
882830c513fffff,0.2192,1.0
882830c515fffff,0.0742,1.0
882830c517fffff,0.9268,1.0
882830c519fffff,1.5209,1.0
882830c51bfffff,0.0012,1.0
882830c51dfffff,0.0,1.0
882830c521fffff,2.3852,1.0
882830c523fffff,4.4203,1.0
882830c525fffff,7.954,1.0
882830c527fffff,5.6096,1.0
882830c529fffff,1.9666,1.0
882830c52bfffff,1.1021,1.0
882830c52dfffff,3.824,1.0
882830c531fffff,5.7838,1.0
882830c533fffff,3.841,1.0
882830c535fffff,6.9518,1.0
882830c537fffff,7.3835,1.0
882830c539fffff,2.2554,1.0
882830c53bfffff,2.4362,1.0
882830c53dfffff,1.1419,1.0
882830c541fffff,5.1461,1.0
882830c543fffff,0.95,1.0
882830c545fffff,2.6202,1.0
882830c547fffff,1.0988,1.0
882830c549fffff,8.6957,1.0
882830c54bfffff,8.8086,1.0
882830c54dfffff,2.6963,1.0
882830c551fffff,4.5416,1.0
882830c553fffff,2.0717,1.0
882830c555fffff,1.3073,1.0
882830c557fffff,0.868,1.0
882830c559fffff,16.3886,1.0
882830c55bfffff,21.5539,1.0
882830c55dfffff,2.0291,1.0
882830c561fffff,1.2786,1.0
882830c563fffff,1.1436,1.0
882830c565fffff,1.6515,1.0
882830c567fffff,1.7546,1.0
882830c569fffff,8.2145,1.0
882830c56bfffff,2.5484,1.0
882830c56dfffff,4.2534,1.0
882830c581fffff,1.0894,1.0
882830c583fffff,1.1851,1.0
882830c585fffff,5.3893,1.0
882830c587fffff,1.9101,1.0
882830c589fffff,1.8109,1.0
882830c58bfffff,1.1207,1.0
882830c58dfffff,2.7644,1.0
882830c591fffff,1.0258,1.0
882830c593fffff,0.9928,1.0
882830c595fffff,0.9349,1.0
882830c597fffff,1.9359,1.0
882830c599fffff,1.1122,1.0
882830c59bfffff,1.4991,1.0
882830c59dfffff,1.0989,1.0
882830c5a1fffff,1.0721,1.0
882830c5a3fffff,0.0,1.0
882830c5a5fffff,0.0217,1.0
882830c5a7fffff,0.0404,1.0
882830c5a9fffff,10.1608,1.0
882830c5abfffff,3.8832,1.0
882830c5adfffff,3.6388,1.0
882830c5b1fffff,0.0,1.0
882830c5b3fffff,0.0,1.0
882830c5b5fffff,0.0,1.0
882830c5b7fffff,0.0,1.0
882830c5b9fffff,1.8268,1.0
882830c5bbfffff,0.3237,1.0
882830c5bdfffff,0.5977,1.0
882830c5c1fffff,0.0049,1.0
882830c5c3fffff,0.9845,1.0
882830c5c5fffff,0.0,1.0
882830c5c7fffff,0.332,1.0
882830c5c9fffff,1.3318,1.0
882830c5cbfffff,1.7471,1.0
882830c5cdfffff,0.1082,1.0
882830c5d1fffff,8.9192,1.0
882830c5d3fffff,4.0232,1.0
882830c5d5fffff,1.0308,1.0
882830c5d7fffff,1.0402,1.0
882830c5d9fffff,1.8874,1.0
882830c5dbfffff,10.9331,1.0
882830c5ddfffff,3.3597,1.0
882830c5e1fffff,3.3425,1.0
882830c5e3fffff,5.9402,1.0
882830c5e5fffff,6.2219,1.0
882830c5e7fffff,9.7118,1.0
882830c5e9fffff,2.4013,1.0
882830c5ebfffff,1.6367,1.0
882830c5edfffff,2.205,1.0
882830c601fffff,16.3053,1.0
882830c603fffff,17.7572,1.0
882830c605fffff,17.0186,1.0
882830c607fffff,17.0254,1.0
882830c609fffff,20.5695,1.0
882830c60bfffff,18.0414,1.0
882830c60dfffff,23.7003,1.0
882830c611fffff,20.7777,1.0
882830c613fffff,17.6869,1.0
882830c615fffff,22.8338,1.0
882830c617fffff,21.8342,1.0
882830c619fffff,23.1029,1.0
882830c61bfffff,15.0722,1.0
882830c61dfffff,23.2494,1.0
882830c621fffff,18.6411,1.0
882830c623fffff,15.3799,1.0
882830c625fffff,10.1102,1.0
882830c627fffff,7.3931,1.0
882830c629fffff,19.5429,1.0
882830c62bfffff,16.9674,1.0
882830c62dfffff,17.1939,1.0
882830c631fffff,14.4248,1.0
882830c633fffff,17.6299,1.0
882830c635fffff,14.3534,1.0
882830c637fffff,14.344,1.0
882830c639fffff,18.5929,1.0
882830c63bfffff,17.7604,1.0
882830c63dfffff,15.8122,1.0
882830c641fffff,20.671,1.0
882830c643fffff,22.3801,1.0
882830c645fffff,16.8639,1.0
882830c647fffff,10.2287,1.0
882830c649fffff,26.9466,1.0
882830c64bfffff,29.7296,1.0
882830c64dfffff,24.4762,1.0
882830c651fffff,22.8367,1.0
882830c653fffff,12.4949,1.0
882830c655fffff,27.9133,1.0
882830c657fffff,24.6851,1.0
882830c659fffff,17.7872,1.0
882830c65bfffff,12.9087,1.0
882830c65dfffff,29.9197,1.0
882830c661fffff,24.6618,1.0
882830c663fffff,15.3776,1.0
882830c665fffff,15.3241,1.0
882830c667fffff,22.2194,1.0
882830c669fffff,30.5916,1.0
882830c66bfffff,40.7299,1.0
882830c66dfffff,26.2539,1.0
882830c681fffff,21.2641,1.0
882830c683fffff,24.9639,1.0
882830c685fffff,19.955,1.0
882830c687fffff,17.3216,1.0
882830c689fffff,22.6375,1.0
882830c68bfffff,20.9512,1.0
882830c68dfffff,14.3598,1.0
882830c691fffff,20.9819,1.0
882830c693fffff,35.4355,1.0
882830c695fffff,17.7557,1.0
882830c697fffff,23.2251,1.0
882830c699fffff,29.0744,1.0
882830c69bfffff,15.5501,1.0
882830c69dfffff,16.8191,1.0
882830c6a1fffff,12.2094,1.0
882830c6a3fffff,15.2345,1.0
882830c6a5fffff,9.8271,1.0
882830c6a7fffff,8.8651,1.0
882830c6a9fffff,17.8235,1.0
882830c6abfffff,16.4159,1.0
882830c6adfffff,13.3194,1.0
882830c6b1fffff,19.3025,1.0
882830c6b3fffff,18.4078,1.0
882830c6b5fffff,16.5418,1.0
882830c6b7fffff,16.7053,1.0
882830c6b9fffff,24.0384,1.0
882830c6bbfffff,18.1709,1.0
882830c6bdfffff,21.1335,1.0
882830c6c1fffff,24.3647,1.0
882830c6c3fffff,23.0921,1.0
882830c6c5fffff,20.2425,1.0
882830c6c7fffff,18.4433,1.0
882830c6c9fffff,24.1966,1.0
882830c6cbfffff,29.6365,1.0
882830c6cdfffff,20.0359,1.0
882830c6d1fffff,34.8478,1.0
882830c6d3fffff,41.854,1.0
882830c6d5fffff,39.3742,1.0
882830c6d7fffff,24.3105,1.0
882830c6d9fffff,46.2413,1.0
882830c6dbfffff,65.7422,1.0
882830c6ddfffff,30.7297,1.0
882830c6e1fffff,11.8207,1.0
882830c6e3fffff,15.5398,1.0
882830c6e5fffff,14.1525,1.0
882830c6e7fffff,13.6636,1.0
882830c6e9fffff,15.4472,1.0
882830c6ebfffff,22.6141,1.0
882830c6edfffff,14.3836,1.0
882830c701fffff,8.566,1.0
882830c703fffff,8.8447,1.0
882830c705fffff,14.0915,1.0
882830c707fffff,14.613,1.0
882830c709fffff,5.0364,1.0
882830c70bfffff,5.856,1.0
882830c70dfffff,13.0368,1.0
882830c711fffff,9.5698,1.0
882830c713fffff,11.8056,1.0
882830c715fffff,5.9904,1.0
882830c717fffff,11.9854,1.0
882830c719fffff,14.9468,1.0
882830c71bfffff,3.5278,1.0
882830c71dfffff,6.9337,1.0
882830c721fffff,19.1476,1.0
882830c723fffff,20.7087,1.0
882830c725fffff,9.6009,1.0
882830c727fffff,10.5678,1.0
882830c729fffff,20.0358,1.0
882830c72bfffff,14.7521,1.0
882830c72dfffff,15.8032,1.0
882830c731fffff,15.1084,1.0
882830c733fffff,14.9125,1.0
882830c735fffff,15.1339,1.0
882830c737fffff,11.9996,1.0
882830c739fffff,18.1227,1.0
882830c73bfffff,15.1225,1.0
882830c73dfffff,13.3268,1.0
882830c741fffff,6.1056,1.0
882830c743fffff,6.1555,1.0
882830c745fffff,19.2322,1.0
882830c747fffff,12.9953,1.0
882830c749fffff,14.0855,1.0
882830c74bfffff,8.0934,1.0
882830c74dfffff,16.2727,1.0
882830c751fffff,2.6224,1.0
882830c753fffff,7.9018,1.0
882830c755fffff,10.101,1.0
882830c757fffff,1.9688,1.0
882830c759fffff,1.4595,1.0
882830c75bfffff,10.8105,1.0
882830c75dfffff,10.951,1.0
882830c761fffff,9.7462,1.0
882830c763fffff,12.8491,1.0
882830c765fffff,15.0396,1.0
882830c767fffff,21.8397,1.0
882830c769fffff,26.4409,1.0
882830c76bfffff,22.5478,1.0
882830c76dfffff,33.4105,1.0
882830c801fffff,2.4362,1.0
882830c803fffff,1.0019,1.0
882830c805fffff,1.6074,1.0
882830c807fffff,3.2559,1.0
882830c809fffff,4.2733,1.0
882830c80bfffff,3.1586,1.0
882830c80dfffff,2.1228,1.0
882830c811fffff,1.3511,1.0
882830c813fffff,0.2828,1.0
882830c815fffff,0.2799,1.0
882830c817fffff,0.5307,1.0
882830c819fffff,2.1502,1.0
882830c81bfffff,1.018,1.0
882830c81dfffff,1.3527,1.0
882830c821fffff,2.9673,1.0
882830c823fffff,8.3177,1.0
882830c825fffff,3.6622,1.0
882830c827fffff,4.1858,1.0
882830c829fffff,0.964,1.0
882830c82bfffff,1.5019,1.0
882830c82dfffff,2.1955,1.0
882830c831fffff,1.4669,1.0
882830c833fffff,1.4186,1.0
882830c835fffff,5.6838,1.0
882830c837fffff,4.8563,1.0
882830c839fffff,2.0323,1.0
882830c83bfffff,2.0253,1.0
882830c83dfffff,4.25,1.0
882830c841fffff,4.7864,1.0
882830c843fffff,6.1615,1.0
882830c845fffff,2.1971,1.0
882830c847fffff,1.521,1.0
882830c849fffff,2.5595,1.0
882830c84bfffff,5.0005,1.0
882830c84dfffff,2.6224,1.0
882830c851fffff,6.3182,1.0
882830c853fffff,5.4379,1.0
882830c855fffff,5.678,1.0
882830c857fffff,5.4639,1.0
882830c859fffff,6.5317,1.0
882830c85bfffff,6.3186,1.0
882830c85dfffff,4.8143,1.0
882830c861fffff,2.6308,1.0
882830c863fffff,1.7772,1.0
882830c865fffff,2.366,1.0
882830c867fffff,1.1434,1.0
882830c869fffff,0.746,1.0
882830c86bfffff,0.7359,1.0
882830c86dfffff,1.4489,1.0
882830c881fffff,0.0,0.7204
882830c885fffff,0.0,0.8922
882830c889fffff,0.1105,1.0
882830c88bfffff,0.0,0.4041
882830c88dfffff,0.074,1.0
882830c8a1fffff,0.6618,0.8576
882830c8a5fffff,0.6988,1.0
882830c8a7fffff,0.0223,0.3015
882830c8a9fffff,0.1015,1.0
882830c8adfffff,0.3484,1.0
882830c8c1fffff,0.0,1.0
882830c8c3fffff,0.0553,1.0
882830c8c5fffff,0.0062,1.0
882830c8c7fffff,0.0673,1.0
882830c8c9fffff,7.0073,1.0
882830c8cbfffff,2.3332,1.0
882830c8cdfffff,1.9618,1.0
882830c8d1fffff,0.0,0.958
882830c8d5fffff,0.0,0.9963
882830c8d9fffff,3.883,1.0
882830c8dbfffff,0.6808,1.0
882830c8ddfffff,1.1231,1.0
882830c8e1fffff,0.0492,1.0
882830c8e3fffff,0.0575,1.0
882830c8e5fffff,1.3769,1.0
882830c8e7fffff,0.2067,1.0
882830c8e9fffff,0.0,1.0
882830c8ebfffff,0.0827,1.0
882830c8edfffff,0.2865,1.0
882830c901fffff,1.0233,1.0
882830c903fffff,1.0657,1.0
882830c905fffff,3.3851,1.0
882830c907fffff,12.4256,1.0
882830c909fffff,0.7553,1.0
882830c90bfffff,0.6751,1.0
882830c90dfffff,0.3637,1.0
882830c911fffff,6.7425,1.0
882830c913fffff,3.1646,1.0
882830c915fffff,2.811,1.0
882830c917fffff,6.5022,1.0
882830c919fffff,4.4352,1.0
882830c91bfffff,3.75,1.0
882830c91dfffff,9.073,1.0
882830c921fffff,6.6753,1.0
882830c923fffff,3.638,1.0
882830c927fffff,0.0263,0.5044
882830c929fffff,5.4369,1.0
882830c92bfffff,5.0199,1.0
882830c92dfffff,5.251,0.9315
882830c931fffff,0.0,1.0
882830c933fffff,0.0,1.0
882830c935fffff,0.5567,1.0
882830c937fffff,0.0,1.0
882830c939fffff,0.3101,1.0
882830c93bfffff,0.0,1.0
882830c93dfffff,4.71,1.0
882830c941fffff,0.5334,1.0
882830c943fffff,0.8355,1.0
882830c945fffff,0.2657,1.0
882830c947fffff,0.7142,1.0
882830c949fffff,0.1312,1.0
882830c94bfffff,0.8677,1.0
882830c94dfffff,0.1735,0.9997
882830c951fffff,5.8548,1.0
882830c953fffff,4.0266,1.0
882830c955fffff,3.2933,1.0
882830c957fffff,4.2712,1.0
882830c959fffff,3.439,1.0
882830c95bfffff,3.5149,1.0
882830c95dfffff,2.7579,1.0
882830c961fffff,0.7427,0.5092
882830c963fffff,2.7239,0.7318
882830c967fffff,2.3589,0.5694
882830c969fffff,1.582,0.4512
882830c96bfffff,0.2472,1.0
882830c981fffff,0.1596,1.0
882830c983fffff,12.1242,1.0
882830c985fffff,3.567,1.0
882830c987fffff,0.0273,1.0
882830c989fffff,6.0201,1.0
882830c98bfffff,0.1248,1.0
882830c98dfffff,2.3656,1.0
882830c991fffff,1.1857,1.0
